f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,label,source_path
0.0,0.0,0.10954414,0.082351334,0.21153182,0.07742084,0.32386073,0.0988098,0.40612575,0.022441452,0.22623232,-0.3884286,0.37160584,-0.34820983,0.38596565,-0.14596368,0.37414348,0.0052446527,0.23734245,-0.3907372,0.39334017,-0.56915903,0.53714085,-0.6482593,0.672951,-0.7396871,0.2561009,-0.36006615,0.39728576,-0.5495077,0.5234657,-0.614353,0.6285425,-0.69089407,0.2944877,-0.3302441,0.41473004,-0.44911975,0.50564945,-0.53749055,0.580369,-0.6316823,ok,data\own\images\ok\ok_0041.jpg
0.0,0.0,0.06774117,0.05021362,0.16193362,0.043476503,0.29027566,0.08441069,0.3920177,0.021097451,0.20758258,-0.42830887,0.35570925,-0.36577576,0.36629227,-0.15207946,0.34140655,0.00991958,0.2317576,-0.42138308,0.39327255,-0.59236175,0.5381817,-0.6517839,0.6804794,-0.7327672,0.260214,-0.36946133,0.39564833,-0.5503022,0.5222776,-0.6067283,0.6350141,-0.6772052,0.31113422,-0.31710154,0.41334003,-0.4351316,0.49260315,-0.5263292,0.56693363,-0.61821914,ok,data\own\images\ok\ok_0042.jpg
0.0,0.0,0.16853905,0.073981754,0.2867509,0.07992162,0.38226768,0.07045945,0.41816288,-0.036560815,0.3103841,-0.34182256,0.44158715,-0.48705682,0.5784918,-0.56328756,0.6676653,-0.59762937,0.25751707,-0.40158343,0.4188128,-0.61347127,0.5680561,-0.68397033,0.6868842,-0.72676694,0.1921403,-0.4377505,0.40239418,-0.63596016,0.52779675,-0.65273803,0.59849036,-0.6693623,0.12353526,-0.4551196,0.2924589,-0.46688855,0.3535891,-0.3723285,0.3604505,-0.29347193,ok,data\own\images\ok\ok_0043.jpg
0.0,0.0,0.21818163,0.09006966,0.3416077,0.1054696,0.4460568,0.09065862,0.5050913,-0.010322284,0.30117998,-0.3769747,0.40255857,-0.535321,0.56138515,-0.5704954,0.663304,-0.54425675,0.26112622,-0.43526956,0.41254488,-0.63333035,0.56441385,-0.6401807,0.64864576,-0.587538,0.21755359,-0.4744802,0.42197335,-0.6765676,0.59110224,-0.72464436,0.6857198,-0.7278656,0.17147113,-0.4918347,0.3266919,-0.51677805,0.4213041,-0.44119868,0.46093252,-0.36002868,ok,data\own\images\ok\ok_0044.jpg
0.0,0.0,0.19825546,0.058321364,0.3391213,0.028921777,0.43566507,0.01745612,0.48739043,-0.01829768,0.28371596,-0.38485798,0.4591145,-0.5839771,0.6170763,-0.65230733,0.7353069,-0.6777342,0.24274106,-0.38319948,0.37903282,-0.43657,0.45493057,-0.31291014,0.45706406,-0.1753453,0.20940705,-0.36685747,0.3751686,-0.40967244,0.47376814,-0.3295115,0.48983303,-0.25172833,0.19941574,-0.34655526,0.3610263,-0.36934537,0.4566239,-0.3140437,0.48704678,-0.25726172,ok,data\own\images\ok\ok_0045.jpg
0.0,0.0,0.18244912,0.08196369,0.31856138,0.08186206,0.42937207,0.07127907,0.4802175,-0.028855989,0.25063598,-0.35937044,0.3886962,-0.36950067,0.44618872,-0.23534033,0.46071562,-0.11300121,0.2428606,-0.3976547,0.41260335,-0.460088,0.46018547,-0.3528488,0.47184268,-0.24694256,0.24834394,-0.4219492,0.4410994,-0.59343284,0.6010766,-0.6452959,0.7209067,-0.6930322,0.25698033,-0.4356979,0.43597898,-0.5420067,0.5593024,-0.602813,0.6556929,-0.6566181,ok,data\own\images\ok\ok_0046.jpg
0.0,0.0,0.18191837,0.06654551,0.31610942,0.05219161,0.40898627,0.024953673,0.45056814,-0.016758874,0.20350681,-0.3690857,0.3427811,-0.45687464,0.45178106,-0.42973748,0.51949066,-0.34518227,0.17401494,-0.43038252,0.35165182,-0.60226834,0.5278463,-0.69864357,0.6789273,-0.7342054,0.14063416,-0.46062654,0.3548828,-0.59217787,0.4835805,-0.59204435,0.56361985,-0.5613399,0.11395902,-0.46770477,0.30023527,-0.51841795,0.4022625,-0.45544958,0.46341208,-0.37462565,ok,data\own\images\ok\ok_0047.jpg
0.0,0.0,0.0041037607,-0.22110905,0.113578044,-0.37099132,0.25279066,-0.35161743,0.3334573,-0.2547809,0.23169301,-0.42609552,0.38406685,-0.5817346,0.48731175,-0.68675435,0.58063954,-0.7540442,0.2711311,-0.3497785,0.3927576,-0.5646591,0.50930595,-0.71543735,0.6095183,-0.79277205,0.28028154,-0.25923973,0.33588368,-0.379208,0.23541132,-0.32866195,0.17154497,-0.27062637,0.27803597,-0.14630413,0.3248776,-0.26622483,0.24272902,-0.2374841,0.18374316,-0.20643255,ok,data\own\images\ok\ok_0048.jpg
0.0,0.0,-0.07216525,-0.11797995,-0.119036734,-0.2702024,-0.15166788,-0.35056594,-0.16018723,-0.4290561,-0.015137848,-0.43537006,-0.06606591,-0.5553676,-0.122520156,-0.47682366,-0.15910116,-0.3971548,0.074290715,-0.39750004,0.12132561,-0.67321193,0.16239163,-0.8246581,0.21579061,-0.9764397,0.1379903,-0.3186798,0.20535997,-0.5505596,0.26219878,-0.71525884,0.31465808,-0.86096,0.18668476,-0.20968619,0.2505786,-0.3670018,0.29076758,-0.4769217,0.32109597,-0.58544433,ok,data\own\images\ok\ok_0049.jpg
0.0,0.0,-0.055827163,-0.17327045,-0.06399531,-0.3382542,-0.08875054,-0.4282649,-0.081428,-0.5071107,0.18004884,-0.43936262,0.118110605,-0.58778703,0.015375657,-0.554954,-0.05715047,-0.49427667,0.22240576,-0.39550784,0.27196744,-0.65402365,0.2743135,-0.8163984,0.27747926,-0.9607317,0.23951088,-0.30897227,0.32948524,-0.54646033,0.36202452,-0.709533,0.3893603,-0.8507268,0.23309104,-0.19986278,0.31299603,-0.3554012,0.3518479,-0.48029155,0.38159102,-0.60024214,ok,data\own\images\ok\ok_0050.jpg
0.0,0.0,-0.043150585,-0.21175493,-0.027704611,-0.3749955,-0.046993364,-0.47261587,-0.0172685,-0.5574653,0.20444393,-0.4416146,0.17011905,-0.6133115,0.08765945,-0.6071986,0.01704603,-0.55894756,0.23994353,-0.39296046,0.2810081,-0.66095567,0.27910113,-0.83368236,0.26303163,-0.9647872,0.24764153,-0.32079124,0.32380176,-0.5728487,0.3412503,-0.74636924,0.35474882,-0.88065964,0.23090798,-0.24069029,0.3070935,-0.3995765,0.34174165,-0.5333189,0.36774677,-0.65363914,ok,data\own\images\ok\ok_0051.jpg
0.0,0.0,-0.09873569,-0.07802843,-0.1760324,-0.21866812,-0.2401291,-0.338135,-0.2573009,-0.4911646,0.03793346,-0.29598036,-0.045955274,-0.48407558,-0.1530192,-0.5165589,-0.22673021,-0.5072792,0.09136105,-0.3409497,0.13081616,-0.6425371,0.12184808,-0.8322858,0.12356099,-0.9923369,0.13084583,-0.35488024,0.18426839,-0.6074861,0.19037177,-0.793635,0.18792245,-0.9290797,0.14059314,-0.34180304,0.18455583,-0.47094217,0.21277717,-0.56550664,0.22985289,-0.6424185,ok,data\own\images\ok\ok_0054.jpg
0.0,0.0,-0.060726896,-0.18524393,-0.094317615,-0.32041124,-0.1487135,-0.40915787,-0.16880336,-0.53352755,0.09545656,-0.45622376,-0.009517349,-0.57836634,-0.11237694,-0.57017815,-0.18682753,-0.53342986,0.122493096,-0.41904873,0.15166515,-0.6802455,0.14671811,-0.84470814,0.14673981,-0.98917514,0.13854933,-0.3449208,0.2092577,-0.5890758,0.22810388,-0.76487523,0.24705075,-0.9068562,0.13948955,-0.24391435,0.20383607,-0.38774276,0.24121766,-0.50883496,0.27017537,-0.62625563,ok,data\own\images\ok\ok_0056.jpg
0.0,0.0,-0.045988567,-0.19760247,-0.03614413,-0.37091845,-0.0533594,-0.48219064,-0.013220114,-0.56933415,0.22657664,-0.40264857,0.19790322,-0.5798107,0.111036785,-0.5978847,0.03652396,-0.5649458,0.2591017,-0.36212578,0.3109508,-0.6338029,0.31329998,-0.81560427,0.3051601,-0.9523011,0.26850992,-0.29589474,0.35561213,-0.5508471,0.3751964,-0.72960687,0.39242628,-0.8660519,0.2544561,-0.22311445,0.33655396,-0.38728505,0.3707961,-0.52261335,0.39786652,-0.637749,ok,data\own\images\ok\ok_0057.jpg
0.0,0.0,-0.041304126,-0.19438697,-0.025329698,-0.37249026,-0.037208587,-0.49649256,0.006432345,-0.580525,0.22149299,-0.42131302,0.20914523,-0.6020228,0.1277771,-0.62016416,0.057892445,-0.5891215,0.2574727,-0.395991,0.31469348,-0.6463733,0.31890574,-0.81858027,0.31106386,-0.950389,0.2727613,-0.32887805,0.35500464,-0.57207847,0.37409058,-0.74335104,0.38581505,-0.8741855,0.2604915,-0.2511246,0.3412996,-0.40926462,0.37120637,-0.5450747,0.3923128,-0.6598143,ok,data\own\images\ok\ok_0058.jpg
0.0,0.0,-0.05339897,-0.23660128,-0.044421446,-0.40173474,-0.06155954,-0.50414234,-0.023411073,-0.60029763,0.1985825,-0.44975376,0.17455174,-0.6219496,0.09942432,-0.64467436,0.03474204,-0.6185274,0.23953415,-0.41303945,0.28283674,-0.6644637,0.28370738,-0.8397148,0.2703614,-0.9627589,0.25332114,-0.35548806,0.32056135,-0.6029017,0.3320114,-0.78057635,0.33595937,-0.9070016,0.24271767,-0.29678217,0.31599736,-0.46839398,0.338596,-0.607917,0.35304806,-0.72251284,ok,data\own\images\ok\ok_0059.jpg
0.0,0.0,-0.06824394,-0.24337143,-0.07165485,-0.39922345,-0.09250724,-0.50492084,-0.062297065,-0.6098458,0.16849773,-0.4676415,0.12043058,-0.63698965,0.04063917,-0.64565384,-0.02404158,-0.60771596,0.20525986,-0.43353277,0.23916319,-0.6894305,0.23445147,-0.85692126,0.21611227,-0.97636855,0.22144675,-0.38465053,0.28004074,-0.6288299,0.2838733,-0.8019886,0.28138283,-0.9171831,0.21850154,-0.32979992,0.2884234,-0.5012136,0.30222288,-0.6386605,0.30965632,-0.7469001,ok,data\own\images\ok\ok_0060.jpg
0.0,0.0,-0.060660806,-0.24834171,-0.061087653,-0.39561275,-0.07998547,-0.49906236,-0.050764434,-0.60546166,0.17266482,-0.47010195,0.13409989,-0.6421262,0.051121112,-0.64358246,-0.013733976,-0.6051431,0.21061988,-0.43275198,0.24711101,-0.68801,0.2463977,-0.85354763,0.2293964,-0.97333306,0.22428936,-0.38408726,0.2819177,-0.6297563,0.28378463,-0.79810435,0.277824,-0.91262966,0.21881123,-0.33415836,0.29276177,-0.5037022,0.30312192,-0.63248724,0.3043456,-0.7394039,ok,data\own\images\ok\ok_0061.jpg
0.0,0.0,-0.06180669,-0.2565291,-0.05639872,-0.4079326,-0.0698865,-0.517102,-0.037074555,-0.62542856,0.17938799,-0.4727926,0.14455429,-0.6390943,0.06342199,-0.6425656,-0.0030471832,-0.6045495,0.21966803,-0.42935872,0.26158884,-0.68048096,0.26510477,-0.8493435,0.24809049,-0.9687369,0.23572864,-0.37729192,0.29070398,-0.6265766,0.2950348,-0.8011855,0.29169956,-0.9188562,0.22919054,-0.33094802,0.2984274,-0.50778604,0.31059352,-0.64626914,0.3129649,-0.7572333,ok,data\own\images\ok\ok_0062.jpg
0.0,0.0,-0.056979403,-0.25730526,-0.052450217,-0.39971238,-0.06768369,-0.50640374,-0.032392345,-0.61415505,0.18767083,-0.469707,0.15029682,-0.6340656,0.07028948,-0.6424416,0.004047712,-0.60700834,0.2237069,-0.4243786,0.2673143,-0.6788531,0.2670735,-0.8478269,0.24983925,-0.96828735,0.2369419,-0.37155786,0.29612565,-0.6166218,0.3043498,-0.78828853,0.30512476,-0.9054719,0.2288977,-0.32571444,0.297754,-0.50284815,0.31133348,-0.64015615,0.3168381,-0.7490165,ok,data\own\images\ok\ok_0063.jpg
0.0,0.0,-0.05719188,-0.25598374,-0.05447048,-0.39939559,-0.07105701,-0.50355095,-0.04073783,-0.61999726,0.18170184,-0.46502867,0.1461447,-0.6374139,0.063301794,-0.64237463,-0.0040501496,-0.6077192,0.21785694,-0.420257,0.26171598,-0.67964804,0.26360133,-0.8475545,0.24776082,-0.9688212,0.2302618,-0.3691814,0.28895846,-0.6161203,0.298468,-0.787368,0.29948804,-0.902391,0.22258563,-0.32177702,0.29357016,-0.4989036,0.3068837,-0.63342655,0.3131206,-0.7424687,ok,data\own\images\ok\ok_0064.jpg
0.0,0.0,-0.12814984,-0.11833614,-0.20696235,-0.27513427,-0.25244468,-0.42652693,-0.29055128,-0.563225,-0.06828429,-0.5071775,-0.08931758,-0.71657073,-0.09544632,-0.84333414,-0.092675336,-0.95707554,0.01701369,-0.51097935,0.0131924,-0.7434021,0.017180588,-0.8830802,0.02374162,-0.9997181,0.0888806,-0.46829993,0.10507706,-0.66996837,0.11488745,-0.79747736,0.124052756,-0.91420704,0.15885802,-0.39085737,0.19124421,-0.5350778,0.20651768,-0.62942016,0.22315608,-0.72470635,palm,data\own\images\palm\palm_0001.jpg
0.0,0.0,-0.121845044,-0.11969412,-0.2006883,-0.28073412,-0.24701698,-0.4321045,-0.2852102,-0.5651428,-0.0657073,-0.51211965,-0.08684562,-0.71761817,-0.092666656,-0.8422292,-0.090436,-0.9540044,0.01790766,-0.5169754,0.014143408,-0.74568605,0.01779456,-0.8829439,0.02336063,-0.99972713,0.089619175,-0.47285005,0.10443679,-0.6740079,0.1130841,-0.8001479,0.11950008,-0.9144425,0.15921709,-0.39246425,0.18895428,-0.53506905,0.20136519,-0.628531,0.21407545,-0.7207272,palm,data\own\images\palm\palm_0002.jpg
0.0,0.0,-0.1254573,-0.12140801,-0.20461951,-0.28139108,-0.24997957,-0.43339014,-0.28849718,-0.56859267,-0.06705713,-0.51137424,-0.08757069,-0.7176949,-0.09321276,-0.8415732,-0.09094258,-0.9533883,0.017980713,-0.5142826,0.01585539,-0.74447125,0.018828895,-0.88293076,0.023885546,-0.9997148,0.089922726,-0.47109744,0.106070526,-0.67523545,0.11437243,-0.8007718,0.12132822,-0.91498196,0.15958759,-0.39237165,0.18924984,-0.53676337,0.20130229,-0.629066,0.21425995,-0.72018284,palm,data\own\images\palm\palm_0003.jpg
0.0,0.0,-0.12766834,-0.12317871,-0.20566458,-0.28816622,-0.24576263,-0.43575096,-0.28435788,-0.5611442,-0.064156115,-0.51874185,-0.084990256,-0.72325695,-0.09170049,-0.84631896,-0.09248954,-0.9558705,0.018257635,-0.52140063,0.01531959,-0.7462206,0.017541952,-0.8835188,0.022912713,-0.9997374,0.09063938,-0.47607014,0.10500052,-0.681074,0.11191606,-0.8087459,0.11754338,-0.9220878,0.15982997,-0.393811,0.19096069,-0.5366655,0.2051173,-0.63003266,0.21938452,-0.71981436,palm,data\own\images\palm\palm_0004.jpg
0.0,0.0,-0.12560987,-0.1286122,-0.20028841,-0.2845216,-0.241899,-0.42717502,-0.28819433,-0.54454815,-0.06776579,-0.51743376,-0.08998539,-0.7202833,-0.097316325,-0.8434343,-0.09678681,-0.9517785,0.015205942,-0.5242918,0.008185868,-0.7427952,0.007644834,-0.88238174,0.011815351,-0.9999302,0.08811112,-0.48572707,0.09494442,-0.6830878,0.09906509,-0.8100421,0.10574805,-0.9188372,0.15891947,-0.40968803,0.18538348,-0.5502029,0.19621123,-0.63934106,0.2086251,-0.721465,palm,data\own\images\palm\palm_0005.jpg
0.0,0.0,-0.14132701,-0.12671068,-0.21804246,-0.29240736,-0.2601764,-0.43237692,-0.3102452,-0.5519529,-0.077844016,-0.5049048,-0.1031017,-0.71181947,-0.11671346,-0.8333733,-0.12404992,-0.9428898,0.00795377,-0.5077274,-0.0016128042,-0.74023086,-0.010292894,-0.88300645,-0.017080076,-0.99985415,0.08204336,-0.46998918,0.09005019,-0.6732783,0.08628235,-0.8061492,0.08539629,-0.9227364,0.15592332,-0.40092736,0.18082617,-0.54974306,0.18912333,-0.64306486,0.19862379,-0.73265195,palm,data\own\images\palm\palm_0006.jpg
0.0,0.0,-0.14778545,-0.11374137,-0.226009,-0.27654588,-0.26642168,-0.4120161,-0.3202237,-0.52480024,-0.090806186,-0.49479076,-0.12393341,-0.6975601,-0.13901429,-0.81989163,-0.14782526,-0.9317791,-0.004860806,-0.5002553,-0.018508336,-0.7324862,-0.025784053,-0.87876254,-0.03022396,-0.99954313,0.07018695,-0.46495774,0.075163834,-0.66496754,0.068712346,-0.79449207,0.06476189,-0.9117411,0.14745583,-0.39907715,0.16726412,-0.5482567,0.17300019,-0.64252895,0.18060535,-0.73748827,palm,data\own\images\palm\palm_0007.jpg
0.0,0.0,-0.13887846,-0.10930482,-0.2193573,-0.27093002,-0.26530364,-0.40675592,-0.31561637,-0.5168983,-0.09457255,-0.49808657,-0.12539025,-0.69875616,-0.14052577,-0.8205439,-0.15127097,-0.93013495,-0.007254871,-0.5078716,-0.022373952,-0.7273104,-0.030516993,-0.87152064,-0.03898746,-0.99923974,0.06905422,-0.4725405,0.07118343,-0.667006,0.06781929,-0.79944867,0.061166745,-0.9182741,0.14423361,-0.40104994,0.15900296,-0.54739046,0.15939754,-0.6454432,0.15804079,-0.74069214,palm,data\own\images\palm\palm_0008.jpg
0.0,0.0,-0.12697569,-0.124129474,-0.20408726,-0.29098946,-0.25216058,-0.4311648,-0.3054248,-0.5433872,-0.079427786,-0.5113548,-0.10858249,-0.7078592,-0.12648901,-0.82490295,-0.14041032,-0.9330081,0.0010677016,-0.517397,-0.014382157,-0.73527455,-0.028303394,-0.87404555,-0.038898714,-0.9992432,0.07300017,-0.47829825,0.07595249,-0.68313426,0.07119639,-0.8118522,0.06497956,-0.9266934,0.14228252,-0.40288344,0.16354947,-0.5513301,0.17049016,-0.6476294,0.17582996,-0.73891366,palm,data\own\images\palm\palm_0009.jpg
0.0,0.0,-0.13481174,-0.11959777,-0.21269423,-0.28124,-0.25396544,-0.42902413,-0.29797316,-0.55545676,-0.09259735,-0.51190686,-0.11463254,-0.7170885,-0.12797575,-0.83560544,-0.13713464,-0.94078094,-0.009334207,-0.5186783,-0.019434446,-0.74511737,-0.024782155,-0.8825577,-0.025564617,-0.9996732,0.06455767,-0.48102462,0.06717135,-0.6920907,0.066240214,-0.82155746,0.06595533,-0.93539494,0.13749626,-0.40794408,0.15973452,-0.5562286,0.164993,-0.6500123,0.16977066,-0.7396085,palm,data\own\images\palm\palm_0010.jpg
0.0,0.0,-0.1391907,-0.116761774,-0.22564872,-0.2808758,-0.26244858,-0.43414068,-0.2946798,-0.5683562,-0.09467979,-0.5178153,-0.11116985,-0.723399,-0.114411436,-0.84371203,-0.111180656,-0.9501734,-0.006815416,-0.5207707,-0.010741379,-0.7515391,-0.008037826,-0.8879327,-0.00073261076,-0.99999976,0.068427116,-0.47688308,0.08279478,-0.6868854,0.08915367,-0.8151927,0.09540235,-0.9274371,0.14229275,-0.39585784,0.171938,-0.5404533,0.18346347,-0.6350089,0.19498633,-0.7278364,palm,data\own\images\palm\palm_0011.jpg
0.0,0.0,-0.1347579,-0.12918235,-0.2147432,-0.29187873,-0.25298387,-0.44079092,-0.29107136,-0.56825614,-0.09175733,-0.5063057,-0.09967351,-0.71789277,-0.09685658,-0.8435699,-0.08932124,-0.95096415,-0.005883401,-0.5085661,-0.0038575453,-0.73852193,0.0037657076,-0.88225126,0.0130560985,-0.9999148,0.06926092,-0.46652707,0.08638221,-0.6707374,0.09935397,-0.80093116,0.11036109,-0.9117906,0.1415198,-0.3888604,0.17073244,-0.53257805,0.18258415,-0.6262583,0.19436488,-0.7150384,palm,data\own\images\palm\palm_0012.jpg
0.0,0.0,-0.116217725,-0.13201936,-0.19236064,-0.29175544,-0.23048311,-0.44000846,-0.2673974,-0.571917,-0.06446508,-0.5100473,-0.06978886,-0.71953595,-0.06447216,-0.8438584,-0.051843554,-0.9518539,0.020344922,-0.50971174,0.030455539,-0.7426641,0.042851288,-0.8827368,0.06020358,-0.9981861,0.09292053,-0.46478707,0.11694725,-0.6751264,0.13353638,-0.80175525,0.14819723,-0.9090538,0.16190673,-0.38529223,0.19143218,-0.52847046,0.20480001,-0.61823434,0.21877947,-0.7016457,palm,data\own\images\palm\palm_0013.jpg
0.0,0.0,-0.10859375,-0.13753255,-0.1762168,-0.300948,-0.21116906,-0.45153627,-0.24483629,-0.5849114,-0.046604495,-0.51750636,-0.049384262,-0.72622603,-0.04151616,-0.85155857,-0.025224581,-0.9594283,0.036911488,-0.5145934,0.048481908,-0.74450016,0.062989175,-0.882621,0.08212968,-0.99662167,0.1078815,-0.46682727,0.13590916,-0.67340034,0.15597172,-0.79728115,0.17345743,-0.90332633,0.17400253,-0.38437295,0.20576368,-0.526232,0.2215108,-0.61706877,0.23787819,-0.7012358,palm,data\own\images\palm\palm_0014.jpg
0.0,0.0,-0.09573363,-0.15536308,-0.13719118,-0.33766338,-0.14947765,-0.48314306,-0.17086126,-0.61055523,0.011330287,-0.525137,0.023495058,-0.72467726,0.036951818,-0.8447311,0.053854212,-0.94870627,0.09398927,-0.5066836,0.12278413,-0.7285855,0.14358403,-0.86578476,0.16696632,-0.98596257,0.16012225,-0.44446042,0.20115185,-0.64716,0.22520351,-0.77762866,0.24574833,-0.8942292,0.21808612,-0.34683156,0.2678653,-0.4853382,0.29212913,-0.58433515,0.31337982,-0.6800607,palm,data\own\images\palm\palm_0015.jpg
0.0,0.0,-0.06418979,-0.16116679,-0.066134825,-0.35097086,-0.059243992,-0.48429576,-0.06633722,-0.60202795,0.07963265,-0.49546924,0.098076984,-0.6894421,0.10584833,-0.8105087,0.114318036,-0.9153695,0.14361131,-0.46956903,0.1818963,-0.692935,0.20280659,-0.841426,0.22243294,-0.9749479,0.1896572,-0.40328705,0.24866375,-0.6090712,0.27299523,-0.752567,0.2878193,-0.88054264,0.22475487,-0.30190933,0.2901057,-0.44043198,0.31882048,-0.5484369,0.3350858,-0.6527604,palm,data\own\images\palm\palm_0016.jpg
0.0,0.0,-0.056542825,-0.1787515,-0.038319156,-0.35862416,-0.024199609,-0.47815666,-0.024894306,-0.58579135,0.08755785,-0.51965225,0.1051899,-0.7249954,0.10486659,-0.85024655,0.10083991,-0.9582195,0.13168086,-0.49124742,0.17165367,-0.71700513,0.17383471,-0.86220384,0.16934799,-0.98555636,0.1594182,-0.42168224,0.2123308,-0.6293227,0.221232,-0.7715282,0.22003458,-0.89337075,0.17255276,-0.32495466,0.23280716,-0.45299447,0.2573842,-0.562111,0.27065584,-0.66702956,palm,data\own\images\palm\palm_0017.jpg
0.0,0.0,-0.09615466,-0.13816087,-0.1425276,-0.31647936,-0.1757275,-0.4755798,-0.17928283,-0.6353807,-0.00611357,-0.46481454,-0.025625668,-0.63425833,-0.04535195,-0.7594026,-0.07054136,-0.8569257,0.001514633,-0.5091158,-0.013079601,-0.6861932,-0.04922557,-0.83715266,-0.08237192,-0.9548795,-0.0035497874,-0.5482457,-0.02229497,-0.7442579,-0.043776516,-0.8775517,-0.059990983,-0.9831576,-0.022585949,-0.5749406,-0.032099124,-0.7668458,-0.038450982,-0.8986306,-0.0424558,-0.99909836,palm,data\own\images\palm\palm_0019.jpg
0.0,0.0,0.03320869,-0.17007835,0.011478556,-0.37790233,-0.03535898,-0.5349263,-0.09044197,-0.6489565,0.047269434,-0.46704882,-0.013701269,-0.70313114,-0.061825596,-0.8481914,-0.1103791,-0.9573564,0.017992256,-0.42512268,-0.046953157,-0.68204546,-0.09988843,-0.85276365,-0.15014906,-0.9886634,-0.033162016,-0.35123432,-0.08946761,-0.59622675,-0.1352484,-0.73575085,-0.1695485,-0.8509387,-0.10204513,-0.26232812,-0.14430547,-0.40208152,-0.17196742,-0.5040554,-0.19402455,-0.59518844,palm,data\own\images\palm\palm_0022.jpg
0.0,0.0,0.028154885,-0.19406825,-0.010881559,-0.40672708,-0.07080279,-0.56768966,-0.12780929,-0.67379993,0.0034904347,-0.4794227,-0.07899199,-0.7096712,-0.13059704,-0.85939753,-0.1786806,-0.9819369,-0.022930996,-0.42197528,-0.118123494,-0.67933655,-0.18108587,-0.83812803,-0.23734757,-0.9714248,-0.06696986,-0.32769182,-0.13413331,-0.5751481,-0.18927856,-0.72179836,-0.23739186,-0.85276073,-0.124976486,-0.21487728,-0.16210729,-0.32953078,-0.19351847,-0.41785407,-0.22541878,-0.5033001,palm,data\own\images\palm\palm_0024.jpg
0.0,0.0,-0.029947456,-0.17594792,0.004241928,-0.35533115,0.012088403,-0.4943601,0.0077338386,-0.6178419,0.11162583,-0.46037573,0.14099383,-0.66808194,0.14050992,-0.82111144,0.124691166,-0.9461149,0.12590565,-0.44922793,0.14633831,-0.67397076,0.13533747,-0.850429,0.112932466,-0.99360263,0.13545653,-0.42008504,0.16506237,-0.6393725,0.15630178,-0.80807865,0.1348303,-0.94511986,0.13664542,-0.36750928,0.17209344,-0.5454205,0.17909966,-0.6863176,0.17423442,-0.80475855,palm,data\own\images\palm\palm_0026.jpg
0.0,0.0,-0.059984256,-0.18908274,-0.035734594,-0.3618674,-0.027951859,-0.4821274,-0.035772204,-0.5998153,0.07014626,-0.4883622,0.078381926,-0.6830291,0.065345824,-0.8093984,0.044459134,-0.9103579,0.10625293,-0.4628906,0.13208464,-0.69454885,0.12800103,-0.858247,0.121053785,-0.992646,0.12709384,-0.40801826,0.16656613,-0.6249118,0.16603091,-0.79329044,0.15693906,-0.9233459,0.13771857,-0.32963467,0.19306605,-0.48967308,0.20961481,-0.6204649,0.21169816,-0.7321887,palm,data\own\images\palm\palm_0027.jpg
0.0,0.0,-0.06601836,-0.1761592,-0.047710296,-0.35707027,-0.040113647,-0.47620526,-0.048209794,-0.5937718,0.07043321,-0.47865507,0.076980114,-0.6747008,0.064404674,-0.80285615,0.04597234,-0.9050711,0.11596916,-0.44696778,0.13990445,-0.6870466,0.13935296,-0.85393685,0.13818459,-0.9904065,0.14111878,-0.3828248,0.18465525,-0.6113432,0.18417564,-0.7810999,0.18046741,-0.9165732,0.1522619,-0.29541627,0.20734794,-0.45500073,0.2200886,-0.5829655,0.22244336,-0.6962042,palm,data\own\images\palm\palm_0028.jpg
0.0,0.0,-0.067865044,-0.16029249,-0.08068496,-0.3534999,-0.08064326,-0.49221933,-0.09782523,-0.61633015,0.06624765,-0.50193185,0.078569874,-0.7007342,0.07817623,-0.8191237,0.077336155,-0.92435163,0.13468152,-0.47087708,0.17134939,-0.7000291,0.18721175,-0.84568995,0.19999678,-0.9797966,0.18575911,-0.39704657,0.24102072,-0.6066855,0.26304325,-0.74508375,0.2761817,-0.87438816,0.22598404,-0.28852913,0.28878227,-0.42891213,0.31660116,-0.53236544,0.33256596,-0.6366201,palm,data\own\images\palm\palm_0029.jpg
0.0,0.0,-0.068557166,-0.15691096,-0.08589339,-0.34604874,-0.090432726,-0.4865932,-0.109025,-0.61007994,0.056766488,-0.49445057,0.0572626,-0.69092274,0.049771484,-0.8080796,0.043667827,-0.9116069,0.123077154,-0.47119343,0.15208311,-0.6985916,0.16358231,-0.8476296,0.17396812,-0.98475134,0.17271708,-0.40703022,0.22158495,-0.6088285,0.2389712,-0.7449537,0.24951306,-0.87254703,0.21096444,-0.30859005,0.27108634,-0.43983227,0.2983128,-0.5374895,0.31328145,-0.63642144,palm,data\own\images\palm\palm_0030.jpg
0.0,0.0,-0.03945092,-0.20526814,0.003502213,-0.37797162,0.014308614,-0.49374357,0.01315014,-0.6050378,0.13126257,-0.48745915,0.13189882,-0.6930956,0.118814625,-0.8466503,0.09863069,-0.9662822,0.14732206,-0.45028362,0.16438712,-0.6844757,0.14922334,-0.8553235,0.13469341,-0.99088734,0.14333065,-0.389629,0.17190015,-0.61562026,0.16082625,-0.78460795,0.1508145,-0.91992426,0.11822858,-0.3179699,0.14430936,-0.481415,0.14639372,-0.613713,0.14761455,-0.7258116,palm,data\own\images\palm\palm_0031.jpg
